29/10/2017  ;Herrera del Duque;Badajoz;28.1 ;16:40;9.0 ;16:40;0
29/10/2017  ;Peraleda del Zaucejo;Badajoz;26.9 ;16:50;9.3 ;16:50;0
29/10/2017  ;Castuera;Badajoz;26.1 ;17:10;17.5 ;17:10;0
29/10/2017  ;Navalvillar de Pela;Badajoz;28.6 ;16:40;10.2 ;16:40;0
29/10/2017  ;Don Benito;Badajoz;28.6 ;16:30;11.1 ;16:30;0
29/10/2017  ;Llerena;Badajoz;26.1 ;17:20;14.6 ;17:20;0
29/10/2017  ;Villafranca de los Barros;Badajoz;28.2 ;16:10;7.0 ;16:10;0
29/10/2017  ;M�rida;Badajoz;28.9 ;16:10;8.9 ;16:10;0
29/10/2017  ;Zafra;Badajoz;29.0 ;16:50;9.3 ;16:50;0
29/10/2017  ;Almendralejo;Badajoz;27.7 ;16:20;12.3 ;16:20;0
29/10/2017  ;Badajoz Aeropuerto;Badajoz;30.5 ;17:10;8.8 ;17:10;0
29/10/2017  ;Alburquerque;Badajoz;29.6 ;16:50;13.1 ;16:50;0
29/10/2017  ;Puebla de Obando;Badajoz;28.6 ;16:10;14.2 ;16:10;0
29/10/2017  ;Badajoz;Badajoz;31.0 ;17:30;10.8 ;17:30;0
29/10/2017  ;Olivenza;Badajoz;28.5 ;17:10;13.3 ;17:10;0
29/10/2017  ;Alconchel;Badajoz;29.7 ;16:10;13.2 ;16:10;0
29/10/2017  ;Barcarrota;Badajoz;28.7 ;17:40;12.1 ;17:40;0
29/10/2017  ;Villanueva del Fresno;Badajoz;30.2 ;16:00;16.5 ;16:00;0
29/10/2017  ;Monesterio;Badajoz;25.6 ;16:10;13.8 ;16:10;0
29/10/2017  ;Fuente de Cantos;Badajoz;27.0 ;16:10;14.3 ;16:10;0
29/10/2017  ;Jerez de los Caballeros;Badajoz;29.2 ;16:20;12.4 ;16:20;0
29/10/2017  ;Fregenal de la Sierra;Badajoz;27.2 ;15:50;11.0 ;15:50;0
29/10/2017  ;Azuaga;Badajoz;26.8 ;16:30;12.4 ;16:30;0
29/10/2017  ;Pontons;Barcelona;22.7 ;16:40;10.3 ;16:40;0
29/10/2017  ;Vilafranca del Pened�s;Barcelona;23.2 ;15:30;11.3 ;15:30;0
29/10/2017  ;Sitges;Barcelona;22.7 ;14:10;14.4 ;14:10;0
29/10/2017  ;Berga;Barcelona;18.4 ;16:50;9.7 ;16:50;0
29/10/2017  ;Balsareny;Barcelona;21.1 ;17:00;8.6 ;17:00;0
29/10/2017  ;Prats de Llu�an�s;Barcelona;19.3 ;16:20;7.1 ;16:20;0
29/10/2017  ;Moi�;Barcelona;18.2 ;16:40;8.6 ;16:40;0
29/10/2017  ;Manresa;Barcelona;22.1 ;17:00;9.4 ;17:00;0
29/10/2017  ;Monistrol de Montserrat;Barcelona;16.8 ;15:30;10.7 ;15:30;0
29/10/2017  ;Igualada;Barcelona;21.9 ;15:30;9.1 ;15:30;0
29/10/2017  ;Corbera, Pic d'Agulles;Barcelona;21.6 ;15:10;10.9 ;15:10;0
29/10/2017  ;Barcelona;Barcelona;22.2 ;14:20;16.8 ;14:20;0
29/10/2017  ;Barcelona, Museo Mar�timo;Barcelona;22.8 ;14:20;16.8 ;14:20;0
29/10/2017  ;Caldes de Montbui;Barcelona;23.1 ;16:50;10.7 ;16:50;0
29/10/2017  ;Vilassar de Dalt;Barcelona;24.0 ;14:10;16.1 ;14:10;0
29/10/2017  ;Arenys de Mar;Barcelona;23.3 ;14:00;14.6 ;14:00;0
29/10/2017  ;Fogars de Montcl�s;Barcelona;18.6 ;13:00;10.8 ;13:00;0
29/10/2017  ;Sant Juli�  de Vilatorta;Barcelona;19.2 ;15:30;8.3 ;15:30;0
29/10/2017  ;Lekeitio;Bizkaia;17.3 ;14:30;13.4 ;14:30;0
29/10/2017  ;Forua;Bizkaia;17.7 ;14:30;9.8 ;14:30;0
29/10/2017  ;Punta Galea;Bizkaia;18.0 ;14:30;11.4 ;14:30;0
29/10/2017  ;Orozko;Bizkaia;17.0 ;17:00;8.7 ;17:00;0
29/10/2017  ;Abadi�o;Bizkaia;12.1 ;16:10;7.5 ;16:10;0
29/10/2017  ;Amorebieta--Etxano;Bizkaia;17.5 ;15:40;9.2 ;15:40;0
29/10/2017  ;Balmaseda;Bizkaia;17.7 ;16:10;8.8 ;16:10;0
29/10/2017  ;G�e�es;Bizkaia;17.6 ;15:30;10.3 ;15:30;0
29/10/2017  ;Bilbao Aeropuerto;Bizkaia;19.2 ;15:20;10.1 ;15:20;0
29/10/2017  ;Sopuerta;Bizkaia;17.9 ;15:20;9.9 ;15:20;0
29/10/2017  ;Coru�a del Conde;Burgos;19.9 ;15:50;5.0 ;15:50;0
29/10/2017  ;Aranda de Duero;Burgos;19.1 ;14:40;4.7 ;14:40;0.2
29/10/2017  ;Pedrosa del Pr�ncipe;Burgos;18.0 ;15:50;7.4 ;15:50;0.8
29/10/2017  ;Palacios de la Sierra;Burgos;18.1 ;14:50;3.2 ;14:50;1.4
29/10/2017  ;Monterrubio de la Demanda;Burgos;13.7 ;13:40;6.9 ;13:40;0.6
29/10/2017  ;Villamayor de los Montes;Burgos;15.3 ;15:50;8.9 ;15:50;0
29/10/2017  ;Burgos Aeropuerto;Burgos;16.2 ;16:30;7.1 ;16:30;0
29/10/2017  ;Santa Gadea de Alfoz;Burgos;13.7 ;15:20;7.6 ;15:20;0.2
29/10/2017  ;Sargentes de la Lora;Burgos;15.8 ;14:50;7.0 ;14:50;0
29/10/2017  ;Briviesca;Burgos;16.9 ;15:00;8.8 ;15:00;0
29/10/2017  ;Medina de Pomar;Burgos;18.1 ;16:10;7.5 ;16:10;0
29/10/2017  ;Miranda de Ebro;Burgos;19.2 ;14:40;7.1 ;14:40;0
29/10/2017  ;Madrigal de la Vera;C�ceres;24.8 ;16:50;13.2 ;16:50;0
29/10/2017  ;Navalmoral de la Mata;C�ceres;25.6 ;17:20;6.9 ;17:20;0
29/10/2017  ;Garganta de la Olla;C�ceres;23.2 ;17:20;15.1 ;17:20;0
29/10/2017  ;Serradilla;C�ceres;24.5 ;16:40;15.7 ;16:40;0
29/10/2017  ;Jaraicejo;C�ceres;24.7 ;16:10;15.0 ;16:10;0
29/10/2017  ;Trujillo;C�ceres;27.2 ;15:10;11.1 ;15:10;0
29/10/2017  ;C�ceres;C�ceres;26.8 ;15:50;13.2 ;15:50;0
29/10/2017  ;Ca�averal;C�ceres;26.2 ;16:30;18.7 ;16:30;0
29/10/2017  ;Nu�omoral;C�ceres;26.4 ;15:20;8.5 ;15:20;0
29/10/2017  ;Guijo de Granadilla;C�ceres;26.1 ;15:50;17.2 ;15:50;0
29/10/2017  ;Herv�s;C�ceres;24.2 ;14:20;12.6 ;14:20;0
29/10/2017  ;Montehermoso;C�ceres;28.0 ;16:00;19.0 ;16:00;0
29/10/2017  ;Tornavacas;C�ceres;23.3 ;15:30;13.4 ;15:30;0
29/10/2017  ;Piornal;C�ceres;23.4 ;15:40;12.5 ;15:40;0
29/10/2017  ;Plasencia;C�ceres;26.6 ;17:30;15.4 ;17:30;0
29/10/2017  ;Coria;C�ceres;27.7 ;16:30;16.2 ;16:30;0
29/10/2017  ;Hoyos;C�ceres;26.4 ;16:00;18.3 ;16:00;0
29/10/2017  ;Zarza La Mayor;C�ceres;27.6 ;16:10;17.5 ;16:10;0
29/10/2017  ;Valverde del Fresno;C�ceres;26.9 ;15:50;18.4 ;15:50;0
29/10/2017  ;Aliseda;C�ceres;27.3 ;15:20;12.6 ;15:20;0
29/10/2017  ;Brozas;C�ceres;26.8 ;16:10;16.9 ;16:10;0
29/10/2017  ;Valencia de Alc�ntara;C�ceres;26.9 ;16:40;11.1 ;16:40;0
29/10/2017  ;Guadalupe;C�ceres;26.5 ;15:20;13.9 ;15:20;0
29/10/2017  ;Ca�amero;C�ceres;26.5 ;16:10;14.0 ;16:10;0
29/10/2017  ;Zorita;C�ceres;28.5 ;18:20;16.0 ;18:20;0
29/10/2017  ;Alcuescar;C�ceres;28.1 ;17:00;12.8 ;17:00;0
29/10/2017  ;Chipiona;C�diz;26.8 ;13:40;13.2 ;13:40;0
29/10/2017  ;Rota, Base Naval;C�diz;25.9 ;17:10;12.4 ;17:10;0
29/10/2017  ;Grazalema;C�diz;26.9 ;15:30;12.7 ;15:30;0
29/10/2017  ;Olvera;C�diz;28.6 ;14:10;15.4 ;14:10;0
29/10/2017  ;El Bosque;C�diz;26.9 ;13:10;12.8 ;13:10;0
29/10/2017  ;San Jos� del Valle;C�diz;28.8 ;14:50;13.9 ;14:50;0
29/10/2017  ;Jerez de la Frontera Aeropuerto;C�diz;28.9 ;14:00;10.7 ;14:00;0
29/10/2017  ;San Fernando;C�diz;26.6 ;15:10;16.4 ;15:10;0
29/10/2017  ;C�diz;C�diz;25.5 ;16:10;16.4 ;16:10;0
29/10/2017  ;Medina Sidonia;C�diz;26.1 ;12:40;11.4 ;12:40;0
29/10/2017  ;Vejer de la Frontera;C�diz;24.8 ;13:10;17.4 ;13:10;0
29/10/2017  ;Barbate;C�diz;26.4 ;13:10;12.9 ;13:10;0
29/10/2017  ;Tarifa;C�diz;23.3 ;15:40;18.5 ;15:40;0
29/10/2017  ;Jimena de la Frontera;C�diz;21.8 ;15:40;7.8 ;15:40;0
29/10/2017  ;San Roque;C�diz;21.3 ;16:20;11.3 ;16:20;0
29/10/2017  ;Castro Urdiales;Cantabria;18.2 ;14:10;12.8 ;14:10;0
29/10/2017  ;Ramales de la Victoria;Cantabria;19.6 ;16:20;8.8 ;16:20;0
29/10/2017  ;Barcena de Cicero, Treto;Cantabria;18.9 ;15:00;10.2 ;15:00;0
29/10/2017  ;Soba, Alto Miera;Cantabria;14.1 ;16:40;7.9 ;16:40;0
29/10/2017  ;Santander Aeropuerto;Cantabria;19.8 ;13:40;11.7 ;13:40;0
29/10/2017  ;Santander;Cantabria;18.3 ;13:40;13.6 ;13:40;0
29/10/2017  ;Villacarriedo;Cantabria;17.8 ;16:00;9.7 ;16:00;0
29/10/2017  ;Los Tojos, B�rcena Mayor;Cantabria;18.2 ;16:00;8.9 ;16:00;0
29/10/2017  ;San Felices de Buelna;Cantabria;19.9 ;16:00;10.1 ;16:00;0
29/10/2017  ;Torrelavega, Sierrapando;Cantabria;19.1 ;15:40;12.4 ;15:40;0
29/10/2017  ;San Vicente de la Barquera;Cantabria;18.9 ;13:10;12.1 ;13:10;0
29/10/2017  ;Camale�o, Fuente De;Cantabria;18.0 ;15:10;6.5 ;15:10;0
29/10/2017  ;Cill�rigo de Li�bana, Tama;Cantabria;20.8 ;16:20;10.3 ;16:20;0
29/10/2017  ;Tresviso;Cantabria;16.3 ;16:50;9.9 ;16:50;0
29/10/2017  ;Santillana del Mar, Altamira;Cantabria;18.4 ;11:40;12.5 ;11:40;0
29/10/2017  ;Reinosa;Cantabria;15.5 ;16:00;5.3 ;16:00;0
29/10/2017  ;Alto Campoo;Cantabria;13.9 ;16:30;6.3 ;16:30;0
29/10/2017  ;Valderredible, Cubillo de Ebro;Cantabria;17.1 ;15:10;8.7 ;15:10;0
29/10/2017  ;Valderredible, Polientes;Cantabria;17.5 ;15:50;7.5 ;15:50;0.2
29/10/2017  ;Segorbe;Castell�/Castell�n;23.8 ;14:20;11.3 ;14:20;0
29/10/2017  ;Montanejos;Castell�/Castell�n;22.9 ;15:20;11.7 ;15:20;0
29/10/2017  ;Villafranca del Cid/Vilafranca;Castell�/Castell�n;19.1 ;16:10;6.8 ;16:10;0
29/10/2017  ;Atzeneta del Maestrat;Castell�/Castell�n;24.1 ;15:30;11.0 ;15:30;0
29/10/2017  ;Castell�n - Almassora;Castell�/Castell�n;24.2 ;12:50;15.0 ;12:50;0
29/10/2017  ;Torreblanca;Castell�/Castell�n;24.2 ;12:10;15.9 ;12:10;0
29/10/2017  ;La Pobla de Benifass�-Fredes;Castell�/Castell�n;16.5 ;16:00;7.3 ;16:00;0
29/10/2017  ;Vinar�s;Castell�/Castell�n;25.6 ;13:20;12.8 ;13:20;0
29/10/2017  ;Morella;Castell�/Castell�n;17.4 ;16:00;9.2 ;16:00;0
29/10/2017  ;Castellfort;Castell�/Castell�n;15.0 ;15:30;7.9 ;15:30;0
29/10/2017  ;Ceuta;Ceuta;21.0 ;14:30;17.4 ;14:30;0
29/10/2017  ;Alcazar de San Juan;Ciudad Real;22.2 ;16:30;9.2 ;16:30;0
29/10/2017  ;Tomelloso;Ciudad Real;22.7 ;16:20;4.8 ;16:20;0
29/10/2017  ;Ciudad Real;Ciudad Real;22.6 ;15:50;9.0 ;15:50;0
29/10/2017  ;Villanueva de los Infantes;Ciudad Real;23.4 ;15:30;10.2 ;15:30;0
29/10/2017  ;Valdepe�as;Ciudad Real;22.8 ;16:50;8.7 ;16:50;0
29/10/2017  ;Viso del Marqu�s;Ciudad Real;22.6 ;15:30;8.4 ;15:30;0
29/10/2017  ;Aben�jar;Ciudad Real;22.7 ;16:30;11.1 ;16:30;0
29/10/2017  ;Puebla de Don Rodrigo;Ciudad Real;26.7 ;16:10;5.5 ;16:10;0
29/10/2017  ;Almad�n;Ciudad Real;27.2 ;17:20;14.3 ;17:20;0
29/10/2017  ;Puertollano;Ciudad Real;23.0 ;16:40;12.9 ;16:40;0
29/10/2017  ;Fuencaliente;Ciudad Real;26.7 ;16:10;15.5 ;16:10;0
29/10/2017  ;Valsequillo;C�rdoba;26.7 ;15:50;7.6 ;15:50;0
29/10/2017  ;Hinojosa del Duque;C�rdoba;25.3 ;16:20;10.1 ;16:20;0
29/10/2017  ;Carde�a;C�rdoba;28.0 ;16:40;15.3 ;16:40;0
29/10/2017  ;Montoro;C�rdoba;30.8 ;17:20;7.9 ;17:20;0
29/10/2017  ;Villanueva de C�rdoba;C�rdoba;26.9 ;16:20;14.0 ;16:20;0
29/10/2017  ;C�rdoba, Embalse de Guadanu�o;C�rdoba;28.7 ;17:00;12.6 ;17:00;0
29/10/2017  ;C�rdoba Aeropuerto;C�rdoba;31.2 ;18:20;9.7 ;18:20;0
29/10/2017  ;Priego de Cordoba;C�rdoba;27.2 ;16:50;9.1 ;16:50;0
29/10/2017  ;Do�a Menc�a;C�rdoba;26.2 ;17:00;17.0 ;17:00;0
29/10/2017  ;C�rdoba, Pr�gdena;C�rdoba;30.2 ;18:40;12.5 ;18:40;0
29/10/2017  ;Espiel;C�rdoba;29.2 ;16:40;7.4 ;16:40;0
29/10/2017  ;Fuente Palmera;C�rdoba;30.0 ;16:50;12.9 ;16:50;0
29/10/2017  ;Benamej�;C�rdoba;27.1 ;14:40;12.6 ;14:40;0
29/10/2017  ;Aguilar de la Frontera;C�rdoba;28.8 ;16:30;10.6 ;16:30;0
29/10/2017  ;La Rambla;C�rdoba;30.4 ;17:00;12.8 ;17:00;0
29/10/2017  ;Beteta;Cuenca;16.9 ;15:30;7.4 ;15:30;0
29/10/2017  ;Ca�izares;Cuenca;22.9 ;16:20;6.1 ;16:20;0
29/10/2017  ;Taranc�n;Cuenca;22.5 ;17:20;10.7 ;17:20;0
29/10/2017  ;Alc�zar del Rey;Cuenca;22.3 ;16:50;9.2 ;16:50;0
29/10/2017  ;Abia de Obispalia;Cuenca;23.1 ;16:50;4.8 ;16:50;0
29/10/2017  ;Villares del Saz;Cuenca;22.1 ;15:50;8.2 ;15:50;0
29/10/2017  ;Alberca de Zancara;Cuenca;19.8 ;16:30;8.7 ;16:30;0
29/10/2017  ;San Clemente;Cuenca;21.5 ;16:30;7.4 ;16:30;0
29/10/2017  ;Osa de la Vega;Cuenca;22.0 ;18:20;8.4 ;18:20;0
29/10/2017  ;Cuenca;Cuenca;22.8 ;17:30;6.6 ;17:30;0
29/10/2017  ;Motilla del Palancar;Cuenca;21.3 ;16:20;9.2 ;16:20;0
29/10/2017  ;Salvaca�ete;Cuenca;18.9 ;16:30;5.9 ;16:30;0
29/10/2017  ;Mira;Cuenca;21.3 ;17:00;6.7 ;17:00;0
29/10/2017  ;Ir�n;Gipuzkoa;16.7 ;16:10;12.6 ;16:10;0
29/10/2017  ;Renteria;Gipuzkoa;16.6 ;16:00;9.2 ;16:00;0
29/10/2017  ;Segura - Lastala;Gipuzkoa;16.9 ;16:00;10.0 ;16:00;0
29/10/2017  ;Beasain;Gipuzkoa;16.2 ;16:10;9.5 ;16:10;0
29/10/2017  ;Ordizia;Gipuzkoa;15.2 ;16:10;10.1 ;16:10;0
29/10/2017  ;Legazpia;Gipuzkoa;14.2 ;16:20;8.7 ;16:20;0
29/10/2017  ;Zumarraga;Gipuzkoa;14.1 ;16:10;7.9 ;16:10;0
29/10/2017  ;Azpeitia;Gipuzkoa;16.2 ;16:10;10.5 ;16:10;0
29/10/2017  ;Zumaia;Gipuzkoa;17.8 ;13:10;11.7 ;13:10;0
29/10/2017  ;Aretxabaleta;Gipuzkoa;15.4 ;16:40;7.8 ;16:40;0
29/10/2017  ;Elgeta;Gipuzkoa;14.7 ;16:20;8.5 ;16:20;0
29/10/2017  ;Elgoibar;Gipuzkoa;16.0 ;14:50;9.3 ;14:50;0
29/10/2017  ;Mutriku;Gipuzkoa;16.4 ;12:20;13.1 ;12:20;0
29/10/2017  ;Blanes;Girona;23.1 ;15:40;14.8 ;15:40;0.6
29/10/2017  ;Castell, Platja d'Aro;Girona;22.8 ;12:40;11.6 ;12:40;0.2
29/10/2017  ;Sant Pau de Seg�ries;Girona;18.7 ;14:30;5.5 ;14:30;0.4
29/10/2017  ;Planoles;Girona;19.1 ;14:30;5.6 ;14:30;0.8
29/10/2017  ;Ripoll;Girona;19.3 ;14:40;7.6 ;14:40;0.4
29/10/2017  ;Les Planes d'Hostoles;Girona;22.0 ;16:20;7.1 ;16:20;0.5
29/10/2017  ;Sant Hilari;Girona;17.8 ;13:30;6.7 ;13:30;0.6
29/10/2017  ;Girona Aeropuerto;Girona;23.5 ;15:00;9.2 ;15:00;0
29/10/2017  ;Girona;Girona;24.4 ;15:30;10.8 ;15:30;1
29/10/2017  ;Porqueres;Girona;24.3 ;15:50;9.4 ;15:50;0.6
29/10/2017  ;L'Estartit;Girona;23.7 ;16:30;15.1 ;16:30;0.2
29/10/2017  ;La Vall de Bianya;Girona;22.9 ;15:30;8.0 ;15:30;0
29/10/2017  ;Castell� d'Emp�ries;Girona;23.9 ;16:50;16.1 ;16:50;0
29/10/2017  ;Espolla;Girona;23.1 ;16:10;16.1 ;16:10;0
29/10/2017  ;Figueres;Girona;23.4 ;16:20;16.1 ;16:20;0
29/10/2017  ;La Molina;Girona;15.6 ;15:00;4.0 ;15:00;0
29/10/2017  ;Baza;Granada;25.2 ;16:30;4.1 ;16:30;0
29/10/2017  ;D�lar;Granada;21.8 ;12:40;11.1 ;12:40;0
29/10/2017  ;Granada-Cartuja;Granada;29.4 ;16:50;11.9 ;16:50;0
29/10/2017  ;Granada Aeropuerto;Granada;29.3 ;17:50;5.7 ;17:50;0
29/10/2017  ;Loja;Granada;29.2 ;16:40;11.8 ;16:40;0
29/10/2017  ;Lanjar�n;Granada;21.1 ;14:10;11.1 ;14:10;0
29/10/2017  ;Salobre�a;Granada;23.2 ;14:50;10.9 ;14:50;0
29/10/2017  ;Motril;Granada;23.0 ;10:40;13.7 ;10:40;0
29/10/2017  ;Motril, Puerto;Granada;25.2 ;11:00;13.2 ;11:00;0
29/10/2017  ;Castell de Ferro;Granada;21.5 ;14:10;16.0 ;14:10;0
29/10/2017  ;V�lor;Granada;23.4 ;12:10;13.9 ;12:10;0
29/10/2017  ;Molina de Arag�n;Guadalajara;19.5 ;17:30;3.4 ;17:30;0
29/10/2017  ;Zaorejas;Guadalajara;18.6 ;16:30;6.3 ;16:30;0
29/10/2017  ;Pastrana;Guadalajara;21.5 ;16:20;9.9 ;16:20;0
29/10/2017  ;Pantano el Vado;Guadalajara;22.9 ;15:20;8.3 ;15:20;0
29/10/2017  ;Sig�enza;Guadalajara;18.8 ;15:00;3.4 ;15:00;0
